filepath,persona,problem_num,run_num,leetcode_id,title,difficulty,category,cc_average,cc_max,cc_total,cc_blocks,mi_score,mi_rank,hal_vocabulary,hal_length,hal_volume,hal_difficulty,hal_effort,hal_time,hal_bugs,pylint_score,pylint_convention,pylint_refactor,pylint_warning,pylint_error,pylint_total_issues,bandit_high,bandit_medium,bandit_low,bandit_total,bandit_confidence_high,lines_of_code,blank_lines,comment_lines,has_docstring,has_type_hints
code_samples_n5/problem_020_maximum_profit_in_job_scheduling/vibecoder_run5.py,vibecoder,20,5,1235,Maximum Profit in Job Scheduling,Hard,Dynamic Programming,1.5,2,3,2,58.044689300003576,A,17,27,110.36149671375918,3.75,413.85561267659693,22.99197848203316,0.03678716557125306,3.12,9,1,1,0,11,0,0,0,0,0,15,2,0,False,False
code_samples_n5/problem_020_maximum_profit_in_job_scheduling/senior_run1.py,senior,20,1,1235,Maximum Profit in Job Scheduling,Hard,Dynamic Programming,2.6,4,13,5,67.1129061569725,A,25,38,176.46653521143952,3.789473684210526,668.7152913275603,37.150849518197795,0.05882217840381317,2.4,17,1,1,0,19,0,0,0,0,0,66,20,3,True,True
code_samples_n5/problem_020_maximum_profit_in_job_scheduling/senior_run2.py,senior,20,2,1235,Maximum Profit in Job Scheduling,Hard,Dynamic Programming,3.0,7,15,5,70.18700662789514,A,27,37,175.93083758004835,3.4285714285714284,603.1914431315943,33.510635729533014,0.058643612526682785,1.72,22,1,1,0,24,0,0,0,0,0,74,22,5,True,True
code_samples_n5/problem_020_maximum_profit_in_job_scheduling/senior_run3.py,senior,20,3,1235,Maximum Profit in Job Scheduling,Hard,Dynamic Programming,3.5,7,14,4,72.42519183845683,A,25,35,162.53496664211536,5.176470588235294,841.3574743827148,46.74208191015082,0.054178322214038455,2.31,18,1,1,0,20,0,0,0,0,0,65,20,7,True,True
code_samples_n5/problem_020_maximum_profit_in_job_scheduling/senior_run4.py,senior,20,4,1235,Maximum Profit in Job Scheduling,Hard,Dynamic Programming,3.0,5,15,5,65.79900041029074,A,28,37,177.87213211613133,4.8,853.7862341574304,47.43256856430169,0.05929071070537711,1.79,21,1,1,0,23,0,0,0,0,0,79,23,8,True,True
code_samples_n5/problem_020_maximum_profit_in_job_scheduling/senior_run5.py,senior,20,5,1235,Maximum Profit in Job Scheduling,Hard,Dynamic Programming,3.4,4,17,5,72.305308751841,A,26,39,183.31714900750262,5.333333333333333,977.6914613733472,54.31619229851929,0.061105716335834205,2.42,23,1,1,0,25,0,0,0,0,0,82,25,6,True,True
code_samples_n5/problem_021_binary_tree_level_order_traversal/vibecoder_run1.py,vibecoder,21,1,102,Binary Tree Level Order Traversal,Medium,Graph/Tree,4.5,8,18,4,71.02644526504824,A,2,2,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666,6.67,3,2,0,0,5,0,0,0,0,0,14,2,0,False,False
code_samples_n5/problem_021_binary_tree_level_order_traversal/vibecoder_run2.py,vibecoder,21,2,102,Binary Tree Level Order Traversal,Medium,Graph/Tree,4.5,8,18,4,71.02644526504824,A,2,2,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666,6.67,3,2,0,0,5,0,0,0,0,0,14,2,0,False,False
code_samples_n5/problem_021_binary_tree_level_order_traversal/vibecoder_run3.py,vibecoder,21,3,102,Binary Tree Level Order Traversal,Medium,Graph/Tree,4.5,8,18,4,71.02644526504824,A,2,2,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666,6.67,3,2,0,0,5,0,0,0,0,0,14,2,0,False,False
code_samples_n5/problem_021_binary_tree_level_order_traversal/vibecoder_run4.py,vibecoder,21,4,102,Binary Tree Level Order Traversal,Medium,Graph/Tree,4.5,8,18,4,71.02644526504824,A,2,2,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666,6.67,3,2,0,0,5,0,0,0,0,0,14,2,0,False,False
code_samples_n5/problem_021_binary_tree_level_order_traversal/vibecoder_run5.py,vibecoder,21,5,102,Binary Tree Level Order Traversal,Medium,Graph/Tree,4.5,8,18,4,71.02644526504824,A,2,2,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666,6.67,3,2,0,0,5,0,0,0,0,0,14,2,0,False,False
code_samples_n5/problem_021_binary_tree_level_order_traversal/senior_run1.py,senior,21,1,102,Binary Tree Level Order Traversal,Medium,Graph/Tree,4.0,7,16,4,92.13625649052366,A,2,2,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666,5.2,10,2,0,0,12,0,0,0,0,0,45,17,2,True,True
code_samples_n5/problem_021_binary_tree_level_order_traversal/senior_run2.py,senior,21,2,102,Binary Tree Level Order Traversal,Medium,Graph/Tree,4.0,7,16,4,92.36936818298808,A,2,2,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666,5.6,9,2,0,0,11,0,0,0,0,0,38,12,2,True,True
code_samples_n5/problem_021_binary_tree_level_order_traversal/senior_run3.py,senior,21,3,102,Binary Tree Level Order Traversal,Medium,Graph/Tree,4.0,7,16,4,93.50628910505543,A,2,2,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666,5.2,10,2,0,0,12,0,0,0,0,0,41,14,2,True,True
code_samples_n5/problem_021_binary_tree_level_order_traversal/senior_run4.py,senior,21,4,102,Binary Tree Level Order Traversal,Medium,Graph/Tree,3.0,5,15,5,91.56351795169273,A,2,2,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666,5.19,11,2,0,0,13,0,0,0,0,0,47,18,2,True,True
code_samples_n5/problem_021_binary_tree_level_order_traversal/senior_run5.py,senior,21,5,102,Binary Tree Level Order Traversal,Medium,Graph/Tree,4.0,7,16,4,94.48171131650149,A,2,2,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666,5.6,9,2,0,0,11,0,0,0,0,0,40,13,2,True,True
code_samples_n5/problem_022_number_of_islands/vibecoder_run1.py,vibecoder,22,1,200,Number of Islands,Medium,Graph/Tree,5.5,6,11,2,57.01098107174762,A,28,39,187.48684196024655,5.2,974.9315781932821,54.16286545518234,0.06249561398674885,5.62,5,1,1,0,7,0,0,0,0,0,12,0,0,False,False
code_samples_n5/problem_022_number_of_islands/vibecoder_run2.py,vibecoder,22,2,200,Number of Islands,Medium,Graph/Tree,5.5,6,11,2,57.01098107174762,A,28,39,187.48684196024655,5.2,974.9315781932821,54.16286545518234,0.06249561398674885,6.25,4,1,1,0,6,0,0,0,0,0,14,0,0,False,False
code_samples_n5/problem_022_number_of_islands/vibecoder_run3.py,vibecoder,22,3,200,Number of Islands,Medium,Graph/Tree,5.5,6,11,2,57.01098107174762,A,28,39,187.48684196024655,5.2,974.9315781932821,54.16286545518234,0.06249561398674885,5.62,5,1,1,0,7,0,0,0,0,0,12,0,0,False,False
code_samples_n5/problem_022_number_of_islands/vibecoder_run4.py,vibecoder,22,4,200,Number of Islands,Medium,Graph/Tree,5.5,6,11,2,57.01098107174762,A,28,39,187.48684196024655,5.2,974.9315781932821,54.16286545518234,0.06249561398674885,5.62,5,1,1,0,7,0,0,0,0,0,12,0,0,False,False
code_samples_n5/problem_022_number_of_islands/vibecoder_run5.py,vibecoder,22,5,200,Number of Islands,Medium,Graph/Tree,5.5,6,11,2,57.01098107174762,A,28,39,187.48684196024655,5.2,974.9315781932821,54.16286545518234,0.06249561398674885,5.62,5,1,1,0,7,0,0,0,0,0,12,0,0,False,False
code_samples_n5/problem_022_number_of_islands/senior_run1.py,senior,22,1,200,Number of Islands,Medium,Graph/Tree,7.0,8,21,3,77.46463295216611,A,30,44,215.90318620677482,4.413043478260869,952.7901478255496,52.93278599030831,0.07196772873559161,3.91,11,3,0,0,14,0,0,0,0,0,49,12,2,True,True
code_samples_n5/problem_022_number_of_islands/senior_run2.py,senior,22,2,200,Number of Islands,Medium,Graph/Tree,8.0,9,24,3,77.46301116597084,A,33,47,237.08652360984732,4.96,1175.9491571048427,65.33050872804682,0.07902884120328244,3.85,13,3,0,0,16,0,0,0,0,0,53,13,5,True,True
code_samples_n5/problem_022_number_of_islands/senior_run3.py,senior,22,3,200,Number of Islands,Medium,Graph/Tree,6.0,7,24,4,72.81126680924359,A,33,47,237.08652360984732,4.96,1175.9491571048427,65.33050872804682,0.07902884120328244,4.14,14,3,0,0,17,0,0,0,0,0,65,18,3,True,True
code_samples_n5/problem_022_number_of_islands/senior_run4.py,senior,22,4,200,Number of Islands,Medium,Graph/Tree,6.0,7,24,4,73.7588424080326,A,33,47,237.08652360984732,4.96,1175.9491571048427,65.33050872804682,0.07902884120328244,4.48,13,3,0,0,16,0,0,0,0,0,62,17,2,True,True
code_samples_n5/problem_022_number_of_islands/senior_run5.py,senior,22,5,200,Number of Islands,Medium,Graph/Tree,5.0,7,25,5,69.78975519495451,A,41,53,283.95025624475846,4.78125,1357.6371626702514,75.42428681501397,0.09465008541491948,4.5,21,1,0,0,22,0,0,0,0,0,87,24,2,True,True
code_samples_n5/problem_023_course_schedule/vibecoder_run1.py,vibecoder,23,1,207,Course Schedule,Medium,Graph/Tree,7.5,8,15,2,58.30439312175759,A,13,21,77.70923408096293,3.111111111111111,241.762061585218,13.431225643623222,0.025903078026987644,8.33,2,1,0,0,3,0,0,0,0,0,18,1,0,False,False
code_samples_n5/problem_023_course_schedule/vibecoder_run2.py,vibecoder,23,2,207,Course Schedule,Medium,Graph/Tree,7.5,8,15,2,58.30439312175759,A,13,21,77.70923408096293,3.111111111111111,241.762061585218,13.431225643623222,0.025903078026987644,8.33,2,1,0,0,3,0,0,0,0,0,18,1,0,False,False
code_samples_n5/problem_023_course_schedule/vibecoder_run3.py,vibecoder,23,3,207,Course Schedule,Medium,Graph/Tree,7.5,8,15,2,58.30439312175759,A,13,21,77.70923408096293,3.111111111111111,241.762061585218,13.431225643623222,0.025903078026987644,8.33,2,1,0,0,3,0,0,0,0,0,18,1,0,False,False
code_samples_n5/problem_023_course_schedule/vibecoder_run4.py,vibecoder,23,4,207,Course Schedule,Medium,Graph/Tree,8.5,9,17,2,58.71139096047524,A,13,21,77.70923408096293,3.111111111111111,241.762061585218,13.431225643623222,0.025903078026987644,8.24,2,1,0,0,3,0,0,0,0,0,17,0,0,False,False
code_samples_n5/problem_023_course_schedule/vibecoder_run5.py,vibecoder,23,5,207,Course Schedule,Medium,Graph/Tree,7.5,8,15,2,58.30439312175759,A,13,21,77.70923408096293,3.111111111111111,241.762061585218,13.431225643623222,0.025903078026987644,8.33,2,1,0,0,3,0,0,0,0,0,18,1,0,False,False
code_samples_n5/problem_023_course_schedule/senior_run1.py,senior,23,1,207,Course Schedule,Medium,Graph/Tree,3.2,6,16,5,72.50327909322822,A,17,23,94.01164534875782,3.125,293.7863917148682,16.32146620638157,0.031337215116252606,3.33,20,1,1,0,22,0,0,0,0,0,73,23,7,True,True
code_samples_n5/problem_023_course_schedule/senior_run2.py,senior,23,2,207,Course Schedule,Medium,Graph/Tree,2.6666666666666665,4,16,6,71.63949599012851,A,19,24,101.95026032264605,2.857142857142857,291.28645806470297,16.18258100359461,0.03398342010754868,1.89,27,1,2,0,30,0,0,0,0,0,97,31,8,True,True
code_samples_n5/problem_023_course_schedule/senior_run3.py,senior,23,3,207,Course Schedule,Medium,Graph/Tree,3.2,6,16,5,72.50327909322822,A,17,23,94.01164534875782,3.125,293.7863917148682,16.32146620638157,0.031337215116252606,3.33,20,1,1,0,22,0,0,0,0,0,73,23,7,True,True
code_samples_n5/problem_023_course_schedule/senior_run4.py,senior,23,4,207,Course Schedule,Medium,Graph/Tree,3.5,6,14,4,80.00644023159401,A,17,23,94.01164534875782,3.125,293.7863917148682,16.32146620638157,0.031337215116252606,2.5,20,1,0,0,21,0,0,0,0,0,71,16,7,True,True
code_samples_n5/problem_023_course_schedule/senior_run5.py,senior,23,5,207,Course Schedule,Medium,Graph/Tree,3.5,6,14,4,74.93174454912203,A,17,23,94.01164534875782,3.125,293.7863917148682,16.32146620638157,0.031337215116252606,4.29,15,1,0,0,16,0,0,0,0,0,58,15,6,True,True
code_samples_n5/problem_024_lowest_common_ancestor_of_a_binary_tree/vibecoder_run1.py,vibecoder,24,1,236,Lowest Common Ancestor of a Binary Tree,Medium,Graph/Tree,4.5,8,18,4,62.57630962564327,A,12,18,64.52932501298082,3.0,193.58797503894246,10.75488750216347,0.02150977500432694,5.83,3,2,0,0,5,0,0,0,0,0,11,1,0,False,False
code_samples_n5/problem_024_lowest_common_ancestor_of_a_binary_tree/vibecoder_run2.py,vibecoder,24,2,236,Lowest Common Ancestor of a Binary Tree,Medium,Graph/Tree,4.5,8,18,4,62.57630962564327,A,12,18,64.52932501298082,3.0,193.58797503894246,10.75488750216347,0.02150977500432694,5.83,3,2,0,0,5,0,0,0,0,0,11,1,0,False,False
code_samples_n5/problem_024_lowest_common_ancestor_of_a_binary_tree/vibecoder_run3.py,vibecoder,24,3,236,Lowest Common Ancestor of a Binary Tree,Medium,Graph/Tree,4.5,8,18,4,62.57630962564327,A,12,18,64.52932501298082,3.0,193.58797503894246,10.75488750216347,0.02150977500432694,5.83,3,2,0,0,5,0,0,0,0,0,11,1,0,False,False
code_samples_n5/problem_024_lowest_common_ancestor_of_a_binary_tree/vibecoder_run4.py,vibecoder,24,4,236,Lowest Common Ancestor of a Binary Tree,Medium,Graph/Tree,4.5,8,18,4,62.57630962564327,A,12,18,64.52932501298082,3.0,193.58797503894246,10.75488750216347,0.02150977500432694,5.83,3,2,0,0,5,0,0,0,0,0,11,1,0,False,True
code_samples_n5/problem_024_lowest_common_ancestor_of_a_binary_tree/vibecoder_run5.py,vibecoder,24,5,236,Lowest Common Ancestor of a Binary Tree,Medium,Graph/Tree,4.5,8,18,4,62.57630962564327,A,12,18,64.52932501298082,3.0,193.58797503894246,10.75488750216347,0.02150977500432694,5.83,3,2,0,0,5,0,0,0,0,0,11,1,0,False,False
code_samples_n5/problem_024_lowest_common_ancestor_of_a_binary_tree/senior_run1.py,senior,24,1,236,Lowest Common Ancestor of a Binary Tree,Medium,Graph/Tree,3.6,7,18,5,75.54346814612227,A,17,27,110.36149671375918,3.75,413.85561267659693,22.99197848203316,0.03678716557125306,3.33,11,3,0,0,14,0,0,0,0,0,48,15,5,True,True
code_samples_n5/problem_024_lowest_common_ancestor_of_a_binary_tree/senior_run2.py,senior,24,2,236,Lowest Common Ancestor of a Binary Tree,Medium,Graph/Tree,3.6,7,18,5,77.45514705103514,A,13,17,62.907475208398566,2.4444444444444446,153.7738282871965,8.542990460399805,0.02096915840279952,3.68,10,2,0,0,12,0,0,0,0,0,45,16,4,True,True
code_samples_n5/problem_024_lowest_common_ancestor_of_a_binary_tree/senior_run3.py,senior,24,3,236,Lowest Common Ancestor of a Binary Tree,Medium,Graph/Tree,3.6,7,18,5,78.60290062950963,A,13,17,62.907475208398566,2.4444444444444446,153.7738282871965,8.542990460399805,0.02096915840279952,3.68,10,2,0,0,12,0,0,0,0,0,46,14,4,True,True
code_samples_n5/problem_024_lowest_common_ancestor_of_a_binary_tree/senior_run4.py,senior,24,4,236,Lowest Common Ancestor of a Binary Tree,Medium,Graph/Tree,3.6,7,18,5,77.0519507039097,A,13,17,62.907475208398566,2.4444444444444446,153.7738282871965,8.542990460399805,0.02096915840279952,4.74,8,2,0,0,10,0,0,0,0,0,44,12,4,True,True
code_samples_n5/problem_024_lowest_common_ancestor_of_a_binary_tree/senior_run5.py,senior,24,5,236,Lowest Common Ancestor of a Binary Tree,Medium,Graph/Tree,3.6,7,18,5,75.99564017123993,A,18,28,116.75790004038474,3.6538461538461537,426.61540399371347,23.700855777428526,0.03891930001346158,4.74,8,2,0,0,10,0,0,0,0,0,44,12,4,True,True
code_samples_n5/problem_025_minimum_height_trees/vibecoder_run1.py,vibecoder,25,1,310,Minimum Height Trees,Medium,Graph/Tree,8.5,9,17,2,58.66549408956179,A,9,15,47.548875021634686,2.5,118.87218755408671,6.604010419671484,0.01584962500721156,8.0,3,1,0,0,4,0,0,0,0,0,19,1,0,False,False
code_samples_n5/problem_025_minimum_height_trees/vibecoder_run2.py,vibecoder,25,2,310,Minimum Height Trees,Medium,Graph/Tree,8.5,9,17,2,58.66549408956179,A,9,15,47.548875021634686,2.5,118.87218755408671,6.604010419671484,0.01584962500721156,7.5,4,1,0,0,5,0,0,0,0,0,18,1,0,False,False
code_samples_n5/problem_025_minimum_height_trees/vibecoder_run3.py,vibecoder,25,3,310,Minimum Height Trees,Medium,Graph/Tree,8.5,9,17,2,58.66549408956179,A,9,15,47.548875021634686,2.5,118.87218755408671,6.604010419671484,0.01584962500721156,7.5,4,1,0,0,5,0,0,0,0,0,18,1,0,False,False
code_samples_n5/problem_025_minimum_height_trees/vibecoder_run4.py,vibecoder,25,4,310,Minimum Height Trees,Medium,Graph/Tree,8.5,9,17,2,58.66549408956179,A,9,15,47.548875021634686,2.5,118.87218755408671,6.604010419671484,0.01584962500721156,7.5,4,1,0,0,5,0,0,0,0,0,18,1,0,False,False
code_samples_n5/problem_025_minimum_height_trees/vibecoder_run5.py,vibecoder,25,5,310,Minimum Height Trees,Medium,Graph/Tree,8.5,9,17,2,58.66549408956179,A,9,15,47.548875021634686,2.5,118.87218755408671,6.604010419671484,0.01584962500721156,8.0,3,1,0,0,4,0,0,0,0,0,19,1,0,False,False
code_samples_n5/problem_025_minimum_height_trees/senior_run1.py,senior,25,1,310,Minimum Height Trees,Medium,Graph/Tree,4.0,6,16,4,77.6752372000643,A,11,18,62.26976913547136,2.25,140.10698055481055,7.78372114193392,0.020756589711823786,3.53,19,1,2,0,22,0,0,0,0,0,66,25,7,True,True
code_samples_n5/problem_025_minimum_height_trees/senior_run2.py,senior,25,2,310,Minimum Height Trees,Medium,Graph/Tree,6.0,11,24,4,74.32846667050312,A,20,30,129.65784284662087,3.3333333333333335,432.19280948873626,24.010711638263125,0.043219280948873624,5.79,15,1,0,0,16,0,0,0,0,0,72,22,9,True,True
code_samples_n5/problem_025_minimum_height_trees/senior_run3.py,senior,25,3,310,Minimum Height Trees,Medium,Graph/Tree,4.0,6,20,5,73.0079073362557,A,16,24,96.0,2.6666666666666665,256.0,14.222222222222221,0.032,4.75,19,1,1,0,21,0,0,0,0,0,82,27,8,True,True
code_samples_n5/problem_025_minimum_height_trees/senior_run4.py,senior,25,4,310,Minimum Height Trees,Medium,Graph/Tree,5.5,11,22,4,74.07332865253376,A,20,25,108.04820237218406,3.4285714285714284,370.4509795617739,20.580609975654106,0.03601606745739469,5.13,17,1,1,0,19,0,0,0,0,0,74,22,11,True,True
code_samples_n5/problem_025_minimum_height_trees/senior_run5.py,senior,25,5,310,Minimum Height Trees,Medium,Graph/Tree,4.25,8,17,4,76.73845732562555,A,13,18,66.60791492653966,2.6666666666666665,177.62110647077242,9.867839248376246,0.022202638308846556,4.84,14,1,1,0,16,0,0,0,0,0,64,19,9,True,True
code_samples_n5/problem_026_rotting_oranges/vibecoder_run1.py,vibecoder,26,1,994,Rotting Oranges,Medium,Graph/Tree,11.5,12,23,2,56.157107281412756,A,25,41,190.3981037807637,5.055555555555555,962.5681913360831,53.476010629782394,0.0634660345935879,8.12,2,1,0,0,3,0,0,0,0,0,16,1,0,False,False
code_samples_n5/problem_026_rotting_oranges/vibecoder_run2.py,vibecoder,26,2,994,Rotting Oranges,Medium,Graph/Tree,12.5,13,25,2,54.69202159302329,A,25,44,204.32967235008786,5.444444444444445,1112.4615494615896,61.803419414532755,0.06810989078336262,7.78,3,1,0,0,4,0,0,0,0,0,17,1,0,False,False
code_samples_n5/problem_026_rotting_oranges/vibecoder_run3.py,vibecoder,26,3,994,Rotting Oranges,Medium,Graph/Tree,12.5,13,25,2,51.15431607583331,A,26,50,235.02198590705464,5.894736842105263,1385.3927590310589,76.96626439061438,0.07834066196901822,8.4,2,2,0,0,4,0,0,0,0,0,25,1,0,False,False
code_samples_n5/problem_026_rotting_oranges/vibecoder_run4.py,vibecoder,26,4,994,Rotting Oranges,Medium,Graph/Tree,11.5,12,23,2,56.157107281412756,A,25,41,190.3981037807637,5.055555555555555,962.5681913360831,53.476010629782394,0.0634660345935879,8.12,2,1,0,0,3,0,0,0,0,0,16,1,0,False,False
code_samples_n5/problem_026_rotting_oranges/vibecoder_run5.py,vibecoder,26,5,994,Rotting Oranges,Medium,Graph/Tree,12.5,13,25,2,51.36385875944937,A,26,53,249.1233050614779,6.2631578947368425,1560.2985948587302,86.68325526992946,0.08304110168715931,6.67,6,2,0,0,8,0,0,0,0,0,20,1,0,False,False
code_samples_n5/problem_026_rotting_oranges/senior_run1.py,senior,26,1,994,Rotting Oranges,Medium,Graph/Tree,5.5,8,22,4,73.5549108995265,A,37,57,296.93884184085016,5.785714285714286,1718.0032992220615,95.44462773455898,0.09897961394695005,3.24,16,5,2,0,23,0,0,0,0,0,69,17,2,True,True
code_samples_n5/problem_026_rotting_oranges/senior_run2.py,senior,26,2,994,Rotting Oranges,Medium,Graph/Tree,9.0,14,27,3,72.6302372337789,A,37,63,328.19556203462383,7.407407407407407,2431.07823729351,135.05990207186167,0.10939852067820795,4.57,15,4,0,0,19,0,0,0,0,0,63,16,5,True,True
code_samples_n5/problem_026_rotting_oranges/senior_run3.py,senior,26,3,994,Rotting Oranges,Medium,Graph/Tree,7.0,10,28,4,72.67025325565167,A,41,67,358.95598430941163,6.774193548387097,2431.637313063756,135.09096183687535,0.11965199476980387,1.95,27,5,1,0,33,0,0,0,0,0,97,21,5,True,True
code_samples_n5/problem_026_rotting_oranges/senior_run4.py,senior,26,4,994,Rotting Oranges,Medium,Graph/Tree,9.0,14,27,3,72.92888456698809,A,37,63,328.19556203462383,7.407407407407407,2431.07823729351,135.05990207186167,0.10939852067820795,4.29,15,4,1,0,20,0,0,0,0,0,59,15,3,True,True
code_samples_n5/problem_026_rotting_oranges/senior_run5.py,senior,26,5,994,Rotting Oranges,Medium,Graph/Tree,6.5,9,26,4,71.22706561167416,A,41,67,358.95598430941163,6.774193548387097,2431.637313063756,135.09096183687535,0.11965199476980387,3.68,17,5,2,0,24,0,0,0,0,0,74,19,5,True,True
code_samples_n5/problem_027_binary_tree_maximum_path_sum/vibecoder_run1.py,vibecoder,27,1,124,Binary Tree Maximum Path Sum,Hard,Graph/Tree,1.5,2,6,4,62.12286813255181,A,8,11,33.0,1.1666666666666667,38.5,2.138888888888889,0.011,5.88,3,2,2,0,7,0,0,0,0,0,16,1,0,False,False
code_samples_n5/problem_027_binary_tree_maximum_path_sum/vibecoder_run2.py,vibecoder,27,2,124,Binary Tree Maximum Path Sum,Hard,Graph/Tree,1.5,2,6,4,62.12286813255181,A,8,11,33.0,1.1666666666666667,38.5,2.138888888888889,0.011,5.88,3,2,2,0,7,0,0,0,0,0,16,1,0,False,False
code_samples_n5/problem_027_binary_tree_maximum_path_sum/vibecoder_run3.py,vibecoder,27,3,124,Binary Tree Maximum Path Sum,Hard,Graph/Tree,1.5,2,6,4,62.12286813255181,A,8,11,33.0,1.1666666666666667,38.5,2.138888888888889,0.011,5.88,3,2,2,0,7,0,0,0,0,0,16,1,0,False,False
code_samples_n5/problem_027_binary_tree_maximum_path_sum/vibecoder_run4.py,vibecoder,27,4,124,Binary Tree Maximum Path Sum,Hard,Graph/Tree,1.5,2,6,4,62.12286813255181,A,8,11,33.0,1.1666666666666667,38.5,2.138888888888889,0.011,5.88,3,2,2,0,7,0,0,0,0,0,16,1,0,False,False
code_samples_n5/problem_027_binary_tree_maximum_path_sum/vibecoder_run5.py,vibecoder,27,5,124,Binary Tree Maximum Path Sum,Hard,Graph/Tree,1.5,2,6,4,62.12286813255181,A,8,11,33.0,1.1666666666666667,38.5,2.138888888888889,0.011,5.88,3,2,2,0,7,0,0,0,0,0,16,1,0,False,False
code_samples_n5/problem_027_binary_tree_maximum_path_sum/senior_run1.py,senior,27,1,124,Binary Tree Maximum Path Sum,Hard,Graph/Tree,2.0,3,10,5,78.20342134117053,A,9,13,41.20902501875006,1.1428571428571428,47.09602859285721,2.6164460329365116,0.013736341672916687,3.81,9,2,2,0,13,0,0,0,0,0,47,16,4,True,True
code_samples_n5/problem_027_binary_tree_maximum_path_sum/senior_run2.py,senior,27,2,124,Binary Tree Maximum Path Sum,Hard,Graph/Tree,2.0,3,10,5,76.59799103594833,A,11,15,51.89147427955947,1.1111111111111112,57.65719364395497,3.203177424664165,0.01729715809318649,3.81,9,2,2,0,13,0,0,0,0,0,50,16,6,True,True
code_samples_n5/problem_027_binary_tree_maximum_path_sum/senior_run3.py,senior,27,3,124,Binary Tree Maximum Path Sum,Hard,Graph/Tree,2.0,3,10,5,75.67346648802362,A,11,15,51.89147427955947,1.1111111111111112,57.65719364395497,3.203177424664165,0.01729715809318649,2.38,12,2,2,0,16,0,0,0,0,0,51,19,6,True,True
code_samples_n5/problem_027_binary_tree_maximum_path_sum/senior_run4.py,senior,27,4,124,Binary Tree Maximum Path Sum,Hard,Graph/Tree,2.0,3,10,5,78.20342134117053,A,9,13,41.20902501875006,1.1428571428571428,47.09602859285721,2.6164460329365116,0.013736341672916687,3.33,10,2,2,0,14,0,0,0,0,0,49,17,6,True,True
code_samples_n5/problem_027_binary_tree_maximum_path_sum/senior_run5.py,senior,27,5,124,Binary Tree Maximum Path Sum,Hard,Graph/Tree,2.0,3,10,5,77.50249412735992,A,11,15,51.89147427955947,1.1111111111111112,57.65719364395497,3.203177424664165,0.01729715809318649,3.81,9,2,2,0,13,0,0,0,0,0,50,16,6,True,True
code_samples_n5/problem_028_serialize_and_deserialize_binary_tree/vibecoder_run1.py,vibecoder,28,1,297,Serialize and Deserialize Binary Tree,Hard,Graph/Tree,1.4,2,7,5,55.238830176392746,A,20,24,103.72627427729671,2.6666666666666665,276.6033980727912,15.366855448488401,0.0345754247590989,7.92,4,1,0,0,5,0,0,0,0,0,23,2,0,False,False
code_samples_n5/problem_028_serialize_and_deserialize_binary_tree/vibecoder_run2.py,vibecoder,28,2,297,Serialize and Deserialize Binary Tree,Hard,Graph/Tree,1.4,2,7,5,57.8495941025872,A,12,14,50.18947501009619,1.5,75.28421251514428,4.182456250841349,0.016729825003365395,7.83,4,1,0,0,5,0,0,0,0,0,21,2,0,False,False
code_samples_n5/problem_028_serialize_and_deserialize_binary_tree/vibecoder_run3.py,vibecoder,28,3,297,Serialize and Deserialize Binary Tree,Hard,Graph/Tree,1.4,2,7,5,57.8495941025872,A,12,14,50.18947501009619,1.5,75.28421251514428,4.182456250841349,0.016729825003365395,7.83,4,1,0,0,5,0,0,0,0,0,21,2,0,False,False
code_samples_n5/problem_028_serialize_and_deserialize_binary_tree/vibecoder_run4.py,vibecoder,28,4,297,Serialize and Deserialize Binary Tree,Hard,Graph/Tree,1.4,2,7,5,57.8495941025872,A,12,14,50.18947501009619,1.5,75.28421251514428,4.182456250841349,0.016729825003365395,8.26,3,1,0,0,4,0,0,0,0,0,21,2,0,False,False
code_samples_n5/problem_028_serialize_and_deserialize_binary_tree/vibecoder_run5.py,vibecoder,28,5,297,Serialize and Deserialize Binary Tree,Hard,Graph/Tree,1.4,2,7,5,57.8495941025872,A,12,14,50.18947501009619,1.5,75.28421251514428,4.182456250841349,0.016729825003365395,8.26,3,1,0,0,4,0,0,0,0,0,21,2,0,False,False
code_samples_n5/problem_028_serialize_and_deserialize_binary_tree/senior_run1.py,senior,28,1,297,Serialize and Deserialize Binary Tree,Hard,Graph/Tree,2.142857142857143,4,15,7,79.78171140349637,A,9,10,31.699250014423125,1.5,47.548875021634686,2.6416041678685938,0.010566416671474375,6.5,12,1,1,0,14,0,0,0,0,0,68,23,0,True,True
code_samples_n5/problem_028_serialize_and_deserialize_binary_tree/senior_run2.py,senior,28,2,297,Serialize and Deserialize Binary Tree,Hard,Graph/Tree,2.2857142857142856,3,16,7,78.5542082655021,A,8,11,33.0,1.0,33.0,1.8333333333333333,0.011,6.67,13,1,0,0,14,0,0,0,0,0,71,23,2,True,True
